,publication,url,article_title,date,is_uni_newspaper
121,oaklandnorth,https://oaklandnorth.net/2024/07/24/oaklans-west-oakland-matters-arts-event/,Artists celebrate culture and community at “West Oakland Matters” event Saturday,2024-07-24,1
122,oaklandnorth,https://oaklandnorth.net/2024/07/12/oakland-newsom-sends-more-chp-officer-alameda-county/,"‘Disappointed’ with DA’s office, governor sends more CHP officers to Oakland",2024-07-13,1
123,oaklandnorth,https://oaklandnorth.net/2024/07/10/oakland-voters-asked-to-add-more-muscle-to-the-city-ethics-commission/,Oakland voters being asked to add muscle to the city’s Ethics Commission,2024-07-10,1
124,oaklandnorth,https://oaklandnorth.net/2024/07/08/oakland-century-old-league-of-women-voters-recruiting/,"‘We think people should be educated voters’: On 100th anniversary, Oakland League of Women Voters recruits new members to mission",2024-07-08,1
125,oaklandnorth,https://oaklandnorth.net/2024/06/25/oakland-arrests-mass-shooting-lake-merritt-16-victims/,Arrests made in chaotic night of violence that left 16 people wounded,2024-06-26,1
126,oaklandnorth,https://oaklandnorth.net/2024/06/24/oakland-mayor-thao-fbi-raid-this-wouldnt-have-gone-down-the-way-it-did-if-i-was-rich/,Mayor Thao speaks out on FBI raid: ‘This wouldn’t have gone down the way it did if I was rich.’,2024-06-25,1
127,oaklandnorth,https://oaklandnorth.net/2024/06/20/oakldn-fbi-raids-mayor-sheng-thaos-home/,FBI raids Oakland Mayor Sheng Thao’s home,2024-06-20,1
128,oaklandnorth,https://oaklandnorth.net/2024/06/07/ballot-measure-would-increase-taxes-to-raise-millions-for-affordable-housing-in-oakland/,Ballot measure would increase taxes to raise millions for affordable housing in Oakland,2024-06-07,1
129,oaklandnorth,https://oaklandnorth.net/2024/05/24/oakland-gunshots-mar-skyline-high-school-graduation/,"Three wounded, one arrested as gunshots mar Skyline High School graduation",2024-05-24,1
130,richmondconfidential,https://richmondconfidential.org/2024/07/19/richmond-wccusd-williams-lawsuit-over-teacher-vacancies/,"WCCUSD sued over teacher vacancies, building conditions",2024-07-20,1
131,richmondconfidential,https://richmondconfidential.org/2024/07/12/richmond-point-molate-sale-east-bay-regional-park-district/,"After much contention, Point Molate will become a park, under new agreement with city, tribe and state",2024-07-12,1
132,richmondconfidential,https://richmondconfidential.org/2024/07/06/richmond-art-center-view-from-here-art-exhibit-offers-prisoners-perspective/,‘The View From Here’ art exhibit offers prisoners’ perspective of the world,2024-07-06,1
133,richmondconfidential,https://richmondconfidential.org/2024/07/03/richmond-wccusd-lcap-budget-deadline/,"After ‘unprecedented’ decision, WCCUSD racing to pass LCAP and budget",2024-07-03,1
134,richmondconfidential,https://richmondconfidential.org/2024/06/28/wccusd-poised-to-miss-budget-deadline-amid-lcap-controversy/,WCCUSD poised to miss budget deadline amid LCAP controversy,2024-06-29,1
135,richmondconfidential,https://richmondconfidential.org/2024/06/25/richmond-reporter-in-residence-berkeley-pulse-program/,Interested in journalism? Consider joining us,2024-06-25,1
136,richmondconfidential,https://richmondconfidential.org/2024/06/21/richmond-bart-service-interruptions-red-orange-lines/,BART riders take note: Richmond line interruptions start this weekend,2024-06-22,1
137,richmondconfidential,https://richmondconfidential.org/2024/06/20/richmond-double-dutch-and-black-culture-juneteenth-party/,Double-Dutch and Black culture: the pairing takes center stage at Richmond Juneteenth party,2024-06-20,1
138,richmondconfidential,https://richmondconfidential.org/2024/06/11/richmond-youth-works-summer-jobs/,Calling Richmond youth in need of  jobs: The city may have what you’re looking for,2024-06-11,1
139,richmondconfidential,https://richmondconfidential.org/2024/05/30/richmond-pride-parade-festiva-rainbow/,"For 10th anniversary, Richmond Rainbow Pride adds a parade to the celebration",2024-05-31,1
140,crosstown,https://xtown.la/2024/07/24/housing-supply-los-angeles/,Building slowdown could further tighten housing market,2024-07-24,0
141,crosstown,https://xtown.la/2024/07/22/covid-19-makes-a-summer-comeback-in-los-angeles/,COVID makes a summer comeback in Los Angeles,2024-07-22,0
142,crosstown,https://xtown.la/2024/07/16/how-murders-in-los-angeles-compare-with-the-rest-of-california/,How murders in Los Angeles compare with the rest of California,2024-07-16,0
143,crosstown,https://xtown.la/2024/07/11/burglaries-up-4-in-los-angeles-in-first-half-of-2024/,Burglaries up slightly in Los Angeles in first half of 2024,2024-07-11,0
144,crosstown,https://xtown.la/2024/07/08/street-cleaning-is-the-most-common-parking-ticket-in-los-angeles/,To live and park in L.A.: the street cleaning challenge,2024-07-08,0
145,crosstown,https://xtown.la/2024/07/01/as-july-4-approaches-illegal-fireworks-calls-skyrocket-in-los-angeles/,"As July 4 approaches, fireworks calls skyrocket",2024-07-01,0
146,crosstown,https://xtown.la/2024/06/28/los-angeless-homelessness-crisis-visualized/,Los Angeles’s homelessness crisis visualized,2024-06-28,0
147,crosstown,https://xtown.la/2024/06/26/number-of-parking-tickets-issued-in-los-angeles-climbs-slightly-this-year/,Number of parking tickets issued in Los Angeles climbs slightly this year,2024-06-26,0
148,crosstown,https://xtown.la/2024/06/25/more-street-racing-and-sideshows-in-los-angeles-but-few-effective-laws/,"More street racing in Los Angeles, but few effective laws",2024-06-25,0
149,crosstown,https://xtown.la/2024/06/18/robberies-fall-nationwide-but-are-up-18-percent-this-year-in-los-angeles/,Robberies up 18% this year in Los Angeles,2024-06-18,0
150,metmedia,https://www.mymetmedia.com/denvers-mustang-gateway-to-the-west/,Denver’s Mustang: Gateway to the West,2024-07-11,0
151,metmedia,https://www.mymetmedia.com/goodbye-from-a-longtime-editor/,Goodbye from a longtime editor,2024-06-26,0
152,metmedia,https://www.mymetmedia.com/dont-worry-youre-so-good-at-making-friends/,"Don’t Worry, You’re so Good at Making Friends – A poem by Katie Martinez",2024-06-20,0
153,metmedia,https://www.mymetmedia.com/photos-general-jim-mattis-visits-msu-denver/,Photos: General Jim Mattis visits MSU Denver,2024-06-07,0
154,metmedia,https://www.mymetmedia.com/three-weeks-of-confusion-and-discord-on-the-auraria-campus-and-a-conversation-with-one-of-americas-luminaries/,The General and the Specter,2024-05-28,0
155,metmedia,https://www.mymetmedia.com/slutwalk-the-call-to-end-rape-culture/,SLUTWALK: The call to end rape culture,2024-05-24,0
156,metmedia,https://www.mymetmedia.com/my-body-is-mine-a-digital-collage-by-aya-itani/,“My Body is Mine” – A digital collage by 	Aya Itani,2024-05-23,0
157,metmedia,https://www.mymetmedia.com/bc-ep17/,"Business Cents Episode 17: Saving, Retirement Savings, and Employee Benefit Decisions: Part II​",2024-05-22,0
158,metmedia,https://www.mymetmedia.com/formula-nation-ep-8-the-return-of-imola/,Formula Nation Ep 8: The Return of Imola,2024-05-13,0
159,metmedia,https://www.mymetmedia.com/tensions-continue-as-protesters-are-detained-at-the-aerospace-building-at-msu-denver/,Tensions continue as protesters are detained at the Aerospace building at MSU Denver,2024-05-10,0
160,metmedia,https://www.mymetmedia.com/no-plans-to-cancel-msu-denver-graduation/,No plans to cancel MSU Denver graduation,2024-05-08,0
161,metmedia,https://www.mymetmedia.com/formula-nation-ep7-papaya-boys-back-on-top/,Formula Nation Ep7: Papaya Boys Back On Top,2024-05-06,0
162,metmedia,https://www.mymetmedia.com/msu-denver-student-government-condemns-police-action/,MSU Denver student government condemns police action,2024-05-04,0
163,metmedia,https://www.mymetmedia.com/cecil-and-the-lost-children-a-short-story-by-katie-martinez/,Cecil and the Lost Children – A short story by Katie Martinez,2024-05-02,0
164,metmedia,https://www.mymetmedia.com/we-have-lost-more-than-we-know-visual-artist-kayli-cottonwood/,We have lost more than we know – Visual Artist Kayli Cottonwood,2024-05-02,0
165,metmedia,https://www.mymetmedia.com/formula-nation-ep-6-miami-race-week-preview/,Formula Nation Ep 6: Miami Race Week Preview,2024-05-02,0
166,metmedia,https://www.mymetmedia.com/in-another-world-we-are-not-hoarders-a-poem-by-bekah-powers/,"In another world, we are not hoarders – A poem by Bekah Powers",2024-05-02,0
167,metmedia,https://www.mymetmedia.com/met-radio-leader-bids-goodbye/,Met Radio leader bids goodbye,2024-05-02,0
168,metmedia,https://www.mymetmedia.com/tivoli-quad-still-occupied-after-multiple-arrests/,Protest encampment remains on Auraria Campus,2024-04-30,0
169,metmedia,https://www.mymetmedia.com/msu-denver-journalists-shine-at-mark-of-excellence-awards/,MSU Denver journalists shine at Mark of Excellence Awards,2024-04-30,0
170,metmedia,https://www.mymetmedia.com/from-the-editors-reporting-on-the-difficult-truths/,From the editors: reporting on the difficult truths,2024-04-29,0
171,metmedia,https://www.mymetmedia.com/msu-denver-faculty-members-arrested-at-campus-protest/,MSU Denver faculty members arrested at campus protest,2024-04-29,0
172,metmedia,https://www.mymetmedia.com/forty-students-faculty-and-community-members-arrested-on-tivoli-quad/,"Forty students, faculty and community members arrested on Tivoli Quad",2024-04-28,0
173,metmedia,https://www.mymetmedia.com/police-arrest-40-at-pro-palestinian-encampment-on-auraria-campus/,Police arrest 40 at pro-Palestinian encampment on Auraria Campus,2024-04-27,0
174,metmedia,https://www.mymetmedia.com/opinion-even-a-good-master-is-unacceptable/,Opinion: ‘Even a good master is unacceptable’,2024-04-25,0
175,metmedia,https://www.mymetmedia.com/michael-bennet-proposes-emit-less-act-of-2024/,Michael Bennet proposes EMIT LESS Act of 2024,2024-04-24,0
176,metmedia,https://www.mymetmedia.com/silver-a-poem-by-dakota-king/,Silver – A poem by Dakota King,2024-04-23,0
177,metmedia,https://www.mymetmedia.com/from-fighter-pilot-dreams-to-university-presidency/,From fighter pilot dreams to university presidency,2024-04-23,0
178,metmedia,https://www.mymetmedia.com/im-nostalgic-episode-3-of-the-rotation/,"I’m nostalgic, Episode 3 of The Rotation",2024-04-22,0
179,metmedia,https://www.mymetmedia.com/anecdotes-episode-2-of-the-rotation/,"Anecdotes, Episode 2 of The Rotation",2024-04-22,0
180,abilitymediagroup,https://abilitymediagroup.com/f/invisible-chains-what-it%E2%80%99s-like-to-live-with-a-disability,Invisible Chains: What itâ€™s like to live with a disability,2023-06-25,0
181,abilitymediagroup,https://abilitymediagroup.com/f/the-power-of-wheelchair-basketball,The power of wheelchair basketball,2023-05-08,0
182,abilitymediagroup,https://abilitymediagroup.com/f/caregivers-at-home-for-adults-with-disabilities-arrested,Caregivers at home for adults with disabilities arrested,2023-04-29,0
183,abilitymediagroup,https://abilitymediagroup.com/f/disney-move-features-down-syndrome-actor,Disney movie features Down syndrome actor,2023-04-22,0
184,abilitymediagroup,https://abilitymediagroup.com/f/boy-scouts-look-to-increase-access-for-the-disabled,Boy Scouts look to increase access for the disabled,2023-04-11,0
185,abilitymediagroup,https://abilitymediagroup.com/f/study-finds-disabled-youth-are-more-likely-to-be-bullied,Study finds disabled youth are more likely to be bullied,2023-04-04,0
186,abilitymediagroup,https://abilitymediagroup.com/f/otis-elevator-sued-for-disability-discrimination,Otis Elevator Sued for Disability Discrimination,2023-04-03,0
187,abilitymediagroup,https://abilitymediagroup.com/f/disability-rights-activist-judy-heumann-74-dies,"Disability rights activist Judy Heumann, 75, dies",2023-03-29,0
188,abilitymediagroup,https://abilitymediagroup.com/f/connecticut-acupuncture-business-settles-ada-complaint,Connecticut acupuncture business settles ADA complaint,2023-03-27,0
189,abilitymediagroup,https://abilitymediagroup.com/f/quinnipiac-university-introduces-asl-electives,Quinnipiac University Introduces ASL Electives,2023-03-22,0
190,abilitymediagroup,https://abilitymediagroup.com/f/kent-becomes-first-black-deaf-actress-in-a-major-film,Kent becomes first Black deaf actress in a major film,2023-03-22,0
191,abilitymediagroup,https://abilitymediagroup.com/f/how-billy-footwear-sold-1-million-shoes-that-close-with-a-zipper,How Billy Footwear sold 1 million shoes that close with a zipper,2023-02-28,0
192,abilitymediagroup,https://abilitymediagroup.com/f/south-windsor-man-charged-with-illegally-collecting-workers-comp,South Windsor man charged with illegally collecting workers' comp,2023-02-25,0
193,abilitymediagroup,https://abilitymediagroup.com/f/brookfield-restaurant-settles-agrees-to-allow-service-animals,"Brookfield restaurant settles, agrees to allow service animals",2023-02-21,0
194,abilitymediagroup,https://abilitymediagroup.com/f/washington-post-breaks-new-ground-with-new-accessibility-engineer,Washington Post breaks new ground with new accessibility engineer,2023-02-20,0
195,abilitymediagroup,https://abilitymediagroup.com/f/alice-mccullough-has-partnered-with-disability-rights-california,Alice McCullough has partnered with Disability Rights California,2023-02-20,0
196,abilitymediagroup,https://abilitymediagroup.com/f/east-lyme-town-hall-makes-improvements-to-increase-accessibility,East Lyme Town Hall makes improvements to increase accessibility,2023-02-16,0
197,abilitymediagroup,https://abilitymediagroup.com/f/the-nyt-center-on-disability-and-journalism-renew-fellowship,"The NYT, Center on Disability and Journalism Renew Fellowship",2023-02-09,0
198,abilitymediagroup,https://abilitymediagroup.com/f/ai-company-provides-opportunities-for-disability-community,AI company provides opportunities for disability community,2023-01-23,0
199,abilitymediagroup,https://abilitymediagroup.com/f/new-film-focuses-on-coaching-basketball-players-with-disabilities,New film focuses on coaching basketball players with disabilities,2023-01-23,0
200,abilitymediagroup,https://abilitymediagroup.com/f/greenwich-to-improve-marina-accessibility-to-comply-with-ada,Greenwich to improve marina accessibility to comply with ADA,2023-01-11,0
201,abilitymediagroup,https://abilitymediagroup.com/f/waterbury-branch-line-to-be-granted-296-mil-for-accessibility,Waterbury Branch Line to be Granted $29.6M For Accessibility,2023-01-08,0
202,abilitymediagroup,https://abilitymediagroup.com/f/the-ability-center-is-changing-the-world%E2%80%99s-views-on-disabilities,The Ability Center is changing the worldâ€™s views on disabilities,2023-01-03,0
203,eastoncourier,https://eastoncourier.news/2024/07/25/barlow-student-to-address-climate-change-at-library-event/?utm_source=rss&utm_medium=rss&utm_campaign=barlow-student-to-address-climate-change-at-library-event,Barlow Student to Address Climate Change at Library Event,2024-07-25,0
204,eastoncourier,https://eastoncourier.news/2024/07/24/easton-updates-its-land-use-regulations/?utm_source=rss&utm_medium=rss&utm_campaign=easton-updates-its-land-use-regulations,Easton Updates Its Land Use Regulations,2024-07-24,0
205,eastoncourier,https://eastoncourier.news/2024/07/24/connecticut-grateful-dead-all-stars-at-this-sundays-concert-on-the-hill/?utm_source=rss&utm_medium=rss&utm_campaign=connecticut-grateful-dead-all-stars-at-this-sundays-concert-on-the-hill,Connecticut Grateful Dead All Stars at This Sunday’s Concert on the Hill,2024-07-24,0
206,eastoncourier,https://eastoncourier.news/2024/07/24/registrar-of-voters/?utm_source=rss&utm_medium=rss&utm_campaign=registrar-of-voters,Notice of 2024 Republican Primary for Federal and State Offices,2024-07-24,0
207,eastoncourier,https://eastoncourier.news/2024/07/23/column-the-role-of-the-planning-and-zoning-commission/?utm_source=rss&utm_medium=rss&utm_campaign=column-the-role-of-the-planning-and-zoning-commission,Column: The Role of the Planning and Zoning Commission,2024-07-23,0
208,eastoncourier,https://eastoncourier.news/2024/07/23/thank-you-irv-and-nancy/?utm_source=rss&utm_medium=rss&utm_campaign=thank-you-irv-and-nancy,Thank you Irv and Nancy!,2024-07-23,0
209,eastoncourier,https://eastoncourier.news/2024/07/21/the-sunflower-field-at-sses-is-extra-gorgeous-this-year/?utm_source=rss&utm_medium=rss&utm_campaign=the-sunflower-field-at-sses-is-extra-gorgeous-this-year,The Sunflower Field at SSES is Extra Gorgeous This Year,2024-07-21,0
210,eastoncourier,https://eastoncourier.news/2024/07/20/easton-police-log-july-8-14/?utm_source=rss&utm_medium=rss&utm_campaign=easton-police-log-july-8-14,Easton Police Log July 8-14,2024-07-20,0
211,eastoncourier,https://eastoncourier.news/2024/07/20/the-history-of-the-marsh-dairy-five-generations/?utm_source=rss&utm_medium=rss&utm_campaign=the-history-of-the-marsh-dairy-five-generations,The History of the Marsh Dairy – Five Generations,2024-07-20,0
212,eastoncourier,https://eastoncourier.news/2024/07/19/a-message-from-first-selectman-bindelglass-162/?utm_source=rss&utm_medium=rss&utm_campaign=a-message-from-first-selectman-bindelglass-162,A Message From First Selectman Bindelglass,2024-07-19,0
213,howarduniversitynewsservice,https://hunewsservice.com/sports/kansas-city-chiefs-back-at-white-house-to-celebrate-super-bowl-58/,Kansas City Chiefs Back at White House to Celebrate Super Bowl 58,2024-06-02,1
214,howarduniversitynewsservice,https://hunewsservice.com/sports/the-road-to-the-nfl-for-howard-universitys-ian-wheeler/,The Road to the NFL For Howard University’s Ian Wheeler,2024-05-14,1
215,howarduniversitynewsservice,https://hunewsservice.com/features/love-radio-author-alumna-shares-how-howard-inspired-her/,"Love Radio Author, Alumna, Shares How Howard Inspired Her",2024-05-12,1
216,howarduniversitynewsservice,https://hunewsservice.com/newsvision-newscast/from-howard-university-to-the-white-house-and-beyond-newsvision-spring-24-cohort-newscast/,From Howard University to the White House and Beyond: NewsVision Spring ’24 Cohort Newscast,2024-05-12,1
217,howarduniversitynewsservice,https://hunewsservice.com/music/unsung-voices-howard-universitys-angela-powell-walker-a-notable-black-women-in-classical-music/,"Unsung Voices: Howard University’s Angela Powell Walker, A Notable Black Women In Classical Music",2024-05-12,1
218,howarduniversitynewsservice,https://hunewsservice.com/sports/high-hoops-at-the-51st-annual-capital-classic/,High Hoops at the 51st Annual Capital Classic,2024-05-12,1
219,howarduniversitynewsservice,https://hunewsservice.com/video/taking-the-long-walk-howard-university-seniors-discuss-life-post-grad/,Taking the Long Walk: Howard University Seniors Discuss Life Post Grad,2024-05-12,1
220,howarduniversitynewsservice,https://hunewsservice.com/sports/howard-bison-softballs-historic-season/,Howard Bison Softball’s Historic Season,2024-05-12,1
221,howarduniversitynewsservice,https://hunewsservice.com/local/dc-council-candidate-wants-to-make-a-difference/,DC Council Candidate Wants to Make A Difference,2024-05-12,1
222,howarduniversitynewsservice,https://hunewsservice.com/features/behind-the-scenes-with-howard-universitys-bison-mascot/,Behind the Scenes With Howard University’s Bison Mascot,2024-05-12,1
223,thefauman,https://www.thefamuanonline.com/2024/07/22/famus-meek-eaton-black-archives-tours-cyberspace/,FAMU’s Meek-Eaton Black Archives tours cyberspace,2024-07-22,1
224,thefauman,https://www.thefamuanonline.com/2024/07/12/rattlers-reflection/,President Robinson on way out,2024-07-12,1
225,thefauman,https://www.thefamuanonline.com/2024/07/11/from-tcc-to-tsc/,From TCC to TSC,2024-07-11,1
226,thefauman,https://www.thefamuanonline.com/2024/07/10/famu-alumna-named-abca-chiropractor-of-the-year/,Alumna named Chiropractor of the Year,2024-07-10,1
227,thefauman,https://www.thefamuanonline.com/2024/07/08/famu-faces-critical-housing-shortage-for-upcoming-semester/,FAMU faces critical housing shortage for upcoming semester,2024-07-08,1
228,thefauman,https://www.thefamuanonline.com/2024/07/08/when-will-tallahassee-change-its-school-start-times/,When will Tallahassee change its school start times?,2024-07-08,1
229,thefauman,https://www.thefamuanonline.com/2024/06/25/bot-tables-contract-of-mens-basketball-coach-amidst-controversy/,BOT tables contract of men’s basketball coach amidst controversy,2024-06-25,1
230,thefauman,https://www.thefamuanonline.com/2024/06/06/florida-student-association-announces-new-leadership-team/,Florida Student Association announces new leadership team,2024-06-06,1
231,thefauman,https://www.thefamuanonline.com/2024/06/06/simeon-newman-wins-big-for-new-scientific-discoveries/,Simeon Newman wins big for new scientific discoveries,2024-06-06,1
232,thefauman,https://www.thefamuanonline.com/2024/05/21/student-organizations-partner-to-aid-tornado-affected-students/,Student organizations helping tornado-affected students,2024-05-21,1
233,nextgenjournalismclub,https://www.tampafp.com/protesters-release-maggots-and-crickets-at-watergate-hotel-during-netanyahus-d-c-visit/,Protesters Release Maggots And Crickets At Watergate Hotel During Netanyahu’s D.C. Visit,2024-07-25,0
234,nextgenjournalismclub,https://www.tampafp.com/university-of-florida-scientists-study-how-to-bring-you-climate-smart-coffee/,University Of Florida Scientists Study How To Bring You ‘Climate-Smart Coffee’,2024-07-25,0
235,nextgenjournalismclub,https://www.tampafp.com/norad-intercepts-joint-russian-chinese-bomber-patrol-near-alaska-in-rare-show-of-force/,NORAD Intercepts Joint Russian-Chinese Bomber Patrol Near Alaska In Rare Show of Force,2024-07-25,0
236,nextgenjournalismclub,https://www.tampafp.com/trump-calls-for-one-year-prison-sentence-for-burning-american-flag/,Trump Calls For One-Year Prison Sentence For Burning American Flag,2024-07-25,0
237,nextgenjournalismclub,https://www.tampafp.com/florida-rep-steubes-bill-to-improve-oversight-in-youth-residential-treatment-facilities-advances-in-congress/,Florida Rep. Steube’s Bill To Improve Oversight In Youth Residential Treatment Facilities Advances In Congress,2024-07-25,0
238,nextgenjournalismclub,https://www.tampafp.com/ex-cnn-analyst-says-dems-must-be-breathing-gigantic-sigh-of-relief-biden-is-out-after-watching-oval-office-address/,Ex-CNN Analyst Says Dems Must Be Breathing ‘Gigantic Sigh Of Relief’ Biden Is Out After Watching Oval Office Address,2024-07-25,0
